text,review_index,text_processed
…,1_1056,
No lo recomiendo,1_1057,no recomiendo
La estancia en el apartamento no ha sido lo que esperaba,1_1057,estancia apartamento no sido esperaba
Miramos las valoraciones y lo escogimos pues aunque no llegaba al 8 eran aceptables,1_1057,miramos valoraciones escogimos pues aunque no llegaba 8 aceptables
He tenido que buscar para dormir en otro sitio ya que es sofá cama era malísimo,1_1057,buscar dormir sitio sofa cama malisimo
"El colchón incómodo y sucio, no había ni funda",1_1057,colchon incomodo sucio no funda
La ducha está pegada literalmente a la cama y lo único que la separa es un cristal,1_1057,ducha pegada literalmente cama unico separa cristal
"El baño tampoco tiene paredes, es una puerta de cristal por lo que intimidad cero",1_1057,bano tampoco paredes puerta cristal intimidad cero
El barrio tampoco es de lo mejor,1_1057,barrio tampoco mejor
Durante la estancia de más de 4 días no han limpiado ni cambiado toallas y sábanas,1_1057,estancia 4 dias no limpiado cambiado toallas sabanas
Habitación no preparada,1_1058,habitacion no preparada
"Llegamos al hotel y la entrada estaba prevista para las 2 de la tarde y no estaba preparada a esa hora, nos dijeron que había que esperar media hora mínimo, así que cogimos las maletas y las echamos al coche porque teníamos reserva en un restaurante",1_1058,llegamos entrada prevista 2 tarde no preparada hora dijeron esperar media hora minimo asi cogimos maletas echamos coche reserva restaurante
"Es de las cosas que menos me gusta, el esperar, mo tiempo es oro",1_1058,cosas menos gusta esperar mo tiempo oro
Deja bastante que desear,1_1059,deja bastante desear
"El hotel tiene el mobiliario bastante anticuado, el servicio bastante pésimo y para colmo nos encontramos una cucaracha en el baño",1_1059,mobiliario bastante anticuado servicio bastante pesimo colmo encontramos cucaracha bano
Demasiado caro para lo que ofrece,1_1059,demasiado caro ofrece
El restaurante del hotel barato pero el personal un poco desagradable cuando pedí pagar con tarjeta,1_1059,restaurante barato personal desagradable pedi pagar tarjeta
No repetiremos,1_1059,no repetiremos
Peor sitio de mi vida,1_1060,peor sitio vida
"He leído muchas cosas negativas de este sitio, suciedad, ruido de habitaciones contiguas, mobiliario antiguo y cosas que no funcionan como la luz, sueños extraños en mitad de la noche con espíritus",1_1060,leido muchas cosas negativas sitio suciedad ruido habitaciones contiguas mobiliario antiguo cosas no funcionan luz suenos extranos mitad noche espiritus
"Yo las he sufrido todas pero además, un ataque de pulgas que no había tenido antes",1_1060,sufrido todas ademas ataque pulgas no
Adjunto fotos,1_1060,adjunto fotos
No lo recomiendo a nadie,1_1060,no recomiendo nadie
Realmente malo,1_1061,realmente malo
"La cama incomodísima, mucho, mucho ruido de noche, gente entrando y saliendo TODA la noche (realmente sospechoso) y limpieza justita con mini cucaracha incluida",1_1061,cama incomodisima ruido noche gente entrando saliendo toda noche realmente sospechoso limpieza justita mini cucaracha incluida
Seguro que hay opciones mejores por ese precio,1_1061,seguro opciones mejores precio
PESADILLA,1_1062,pesadilla
Como puede existir esta clase de hostal,1_1062,puede existir clase hostal
",lleno de caca en el baño",1_1062,lleno caca bano
",y las sabanas llenos de bellos puvicos al dia siguiente nos fuimos disparado de ahi",1_1062,sabanas llenos bellos puvicos dia siguiente disparado ahi
",y la mujer una vulgar!!!                                                                         Y no se como la gente lo pone como limpieza extraordinaria",1_1062,mujer vulgar no gente pone limpieza extraordinaria
El peor hostal en el que me he alojado,1_1063,peor hostal alojado
"Me registré por dos noches, lo que me hizo llorar 68 euros por una habitación individual",1_1063,registre dos noches hizo llorar 68 euros habitacion individual
"No había aire acondicionado, solo un ventilador que no era fuerte, la habitación en sí era oscura y de diseño desagradable",1_1063,no aire acondicionado solo ventilador no fuerte habitacion oscura diseno desagradable
"(Tampoco hay acceso a una cocina u oferta de agua que pueda beber, no puede beber el agua en Almería)",1_1063,tampoco acceso cocina u oferta agua pueda beber no puede beber agua almeria
"El personal de recepción era terrible, antipático y desagradable",1_1063,personal recepcion terrible antipatico desagradable
Un hombre allí me vio cargar 3 maletas pesadas en diferentes cargas sin ofrecer ayuda debido a la falta de ascensor,1_1063,hombre alli vio cargar 3 maletas pesadas diferentes cargas sin ofrecer ayuda debido falta ascensor
"También pedí usar su wifi para verificar en línea dónde podría encontrar mi próximo destino de albergue, sin embargo, esto fue demasiado para ellos, así que me echaron",1_1063,pedi usar wifi verificar linea podria encontrar proximo destino albergue sin embargo demasiado asi echaron
"Muy decepcionante, realmente no lo recomendaría",1_1063,decepcionante realmente no recomendaria
JAMÁS VOLVERÍA,1_1064,jamas volveria
Al llegar no te recibe nadie y las instrucciones a seguir para hacer el check in online no son nada específicas,1_1064,llegar no recibe nadie instrucciones seguir hacer check in online no nada especificas
Es muy complicado contactar con alguien para que te ayude ya que en el edificio no hay nadie físicamente y sólo podíamos hacerlo a través de correo electrónico,1_1064,complicado contactar alguien ayude edificio no nadie fisicamente solo podiamos hacerlo traves correo electronico
Los apartamentos con un diseño muy bonito pero muy mal insonorizados y estando en pleno centro creo que es un aspecto a tener en cuenta,1_1064,apartamentos diseno bonito mal insonorizados pleno centro creo aspecto tener cuenta
"Gran parte del edificio todavía en construcción, con zonas comunes sucias y obreros muy maleducados",1_1064,gran parte edificio todavia construccion zonas comunes sucias obreros maleducados
Mala gestión del parking con el establecimiento,1_1064,mala gestion parking establecimiento
"En definitiva, si quieres pasar unas vacaciones agradables y descansar no vayas a este lugar",1_1064,definitiva quieres pasar unas vacaciones agradables descansar no vayas lugar
Muy ruidoso,1_1065,ruidoso
Estuve en este hotel casi 21 días,1_1065,casi 21 dias
Puedo decir que fue la peor experiencia que he visto,1_1065,puedo decir peor experiencia visto
Me quedé en el tercer piso y debería ser un apartamento de primera clase,1_1065,quede tercer piso deberia ser apartamento primera clase
Es solo un estudio con sala abierta y cocina para juntos,1_1065,solo estudio sala abierta cocina juntos
En la azotea hay una discoteca,1_1065,azotea discoteca
No pude dormir muchas noches por el ruido,1_1065,no pude dormir muchas noches ruido
A la cocina en sí le faltan muchos utensilios de pollo,1_1065,cocina faltan utensilios pollo
Un conjunto pretencioso de Hollywood de una experiencia futurista,1_1066,conjunto pretencioso hollywood experiencia futurista
"Viajo 6 meses al año de continente a continente, conozco la hospitalidad y la calidad",1_1066,viajo 6 meses ano continente continente conozco hospitalidad calidad
"Este hotel no tiene ninguno a menos que uno tenga una lista de deseos, sea un turista sin experiencia o un artista de hip hop",1_1066,no ninguno menos lista deseos turista sin experiencia artista hip hop
Se ejecuta como un club nocturno sin administración,1_1066,ejecuta club nocturno sin administracion
"La primera noche que soporté a la multitud del café gritando conversaciones debajo de mi ventana hasta que, el trovador puso en el Paseo de Almer una canción aullando bajo la influencia de demasiadas cervesas",1_1066,primera noche soporte multitud cafe gritando conversaciones debajo ventana trovador puso paseo almer cancion aullando bajo influencia demasiadas cervesas
Los bares expulsaron a sus clientes a las 2 o 3 de la mañana,1_1066,bares expulsaron clientes 2 3 manana
"entumecimiento mental resultante, sueño que interrumpe el dolor",1_1066,entumecimiento mental resultante sueno interrumpe dolor
La limpieza de las calles siguió poco después,1_1066,limpieza calles siguio despues
A las 8:00 am todo estaba en silencio,1_1066,800 am silencio
"No hay lobby, ni conserje ni inglés que hable el personal de limpieza que debe ser rastreado para…",1_1066,no lobby conserje ingles hable personal limpieza debe ser rastreado
Mala experiencia,1_1067,mala experiencia
"El hostal está ubicado al lado de un barrio de pisos sociales, por lo que salir de paseo por la noche no es muy recomendable",1_1067,hostal ubicado lado barrio pisos sociales salir paseo noche no recomendable
No hay nadie para recibirte y va todo por WhatsApp,1_1067,no nadie recibirte va whatsapp
La habitación estaba bastante sucia cuando entramos,1_1067,habitacion bastante sucia entramos
Para colmo nos despertaron a las 8 de la mañana porque teníamos una obra pared con pared,1_1067,colmo despertaron 8 manana obra pared pared
Por lo que han contestado que no tienen ninguna obligación de avisarme ni darme otra habitación ya que es una obra legal,1_1067,contestado no ninguna obligacion avisarme darme habitacion obra legal
La habitación bastante pequeña,1_1067,habitacion bastante pequena
En definitiva para no volver,1_1067,definitiva no volver
Mala experiencia,1_1068,mala experiencia
"El hostal está ubicado al lado de un barrio de pisos sociales, por lo que salir de paseo por la noche no es muy recomendable",1_1068,hostal ubicado lado barrio pisos sociales salir paseo noche no recomendable
No hay nadie para recibirte y va todo por WhatsApp,1_1068,no nadie recibirte va whatsapp
La habitación estaba bastante sucia cuando entramos,1_1068,habitacion bastante sucia entramos
Para colmo nos despertaron a las 8 de la mañana porque teníamos una obra pared con pared,1_1068,colmo despertaron 8 manana obra pared pared
Por lo que han contestado que no tienen ninguna obligación de avisarme ni darme otra habitación ya que es una obra legal,1_1068,contestado no ninguna obligacion avisarme darme habitacion obra legal
La habitación bastante pequeña,1_1068,habitacion bastante pequena
En definitiva para no volver,1_1068,definitiva no volver
Mala experiencia,1_1069,mala experiencia
"El hostal está ubicado al lado de un barrio de pisos sociales, por lo que salir de paseo por la noche no es muy recomendable",1_1069,hostal ubicado lado barrio pisos sociales salir paseo noche no recomendable
No hay nadie para recibirte y va todo por WhatsApp,1_1069,no nadie recibirte va whatsapp
La habitación estaba bastante sucia cuando entramos,1_1069,habitacion bastante sucia entramos
Para colmo nos despertaron a las 8 de la mañana porque teníamos una obra pared con pared,1_1069,colmo despertaron 8 manana obra pared pared
Por lo que han contestado que no tienen ninguna obligación de avisarme ni darme otra habitación ya que es una obra legal,1_1069,contestado no ninguna obligacion avisarme darme habitacion obra legal
La habitación bastante pequeña,1_1069,habitacion bastante pequena
En definitiva para no volver,1_1069,definitiva no volver
Mala experiencia,1_1070,mala experiencia
"El hostal está ubicado al lado de un barrio de pisos sociales, por lo que salir de paseo por la noche no es muy recomendable",1_1070,hostal ubicado lado barrio pisos sociales salir paseo noche no recomendable
No hay nadie para recibirte y va todo por WhatsApp,1_1070,no nadie recibirte va whatsapp
La habitación estaba bastante sucia cuando entramos,1_1070,habitacion bastante sucia entramos
Para colmo nos despertaron a las 8 de la mañana porque teníamos una obra pared con pared,1_1070,colmo despertaron 8 manana obra pared pared
Por lo que han contestado que no tienen ninguna obligación de avisarme ni darme otra habitación ya que es una obra legal,1_1070,contestado no ninguna obligacion avisarme darme habitacion obra legal
La habitación bastante pequeña,1_1070,habitacion bastante pequena
En definitiva para no volver,1_1070,definitiva no volver
Hotel horrible,1_1071,horrible
"La habitación q nos dieron no tenía nada q ver  con las fotos los cristales están sucios los pasillos están q dan pena y la habitación es ridícula, no volveríamos a repetir  lo único q se salva es la recepción ",1_1071,habitacion q dieron no nada q ver fotos cristales sucios pasillos q dan pena habitacion ridicula no volveriamos repetir unico q salva recepcion
No vayáis,1_1072,no vayais
Más que un hotel parece una pensión de mala muerte,1_1072,parece pension mala muerte
"Las habitaciones antiguas y descuidadas, la tele se veía mal, habían pelos en las sábanas y cucarachas en el aseo",1_1072,habitaciones antiguas descuidadas tele veia mal pelos sabanas cucarachas aseo
"Lo único bueno fue la atención del recepcionista, el cual nos asignó otra habitación al decirle el mal estado de las sábanas",1_1072,unico bueno atencion recepcionista asigno habitacion decirle mal sabanas
Nuestra sorpresa llegó cuando la nueva habitación tenía las sábanas en peor estado e incluso la colcha tenía mocos pegados,1_1072,sorpresa llego nueva habitacion sabanas peor incluso colcha mocos pegados
Desde luego que el tema de la higiene y la limpieza dejan mucho que desear,1_1072,luego tema higiene limpieza dejan desear
Nada que ver con las fotos,1_1073,nada ver fotos
"La limpieza de la habitación es muy mala llegando dos veces a las dos de la tarde y la habitación aún sin hacer, al avisar de ello te dicen que es temporada alta",1_1073,limpieza habitacion mala llegando dos veces dos tarde habitacion aun sin hacer avisar ello dicen temporada alta
"La zona donde se encuentra el hotel es zona azul, así que para aparcar lejos, disponen de parking pero te cobran 12 euros por día",1_1073,zona encuentra zona azul asi aparcar lejos disponen parking cobran 12 euros dia
"Las sábanas no las han cambiado desde que hemos llegado (4 dias), y el baño lo limpian por encima no levantan ni la tapa",1_1073,sabanas no cambiado llegado 4 dias bano limpian encima no levantan tapa
La playa está a más de 15 minutos andando,1_1073,playa 15 minutos andando
Las fotos no se corresponden en absoluto a la realidad,1_1073,fotos no corresponden absoluto realidad
Por cierto la habitación tiene un olor a humedad que echa para atrás,1_1073,cierto habitacion olor humedad echa atras
Nada que ver porque te ofrecen por Internet ,1_1074,nada ver ofrecen internet
"La verdad es que hemos estado varios días en este hotel de Almería que, tenía muy buena pinta por Internet pero, la sorpresa nos la llevamos cuando nos dieron la habitación, puesto que no tenía nada que ver con las fotos",1_1074,verdad varios dias almeria buena pinta internet sorpresa llevamos dieron habitacion puesto no nada ver fotos
"En Internet se veía un hotel nuevo, coqueto y",1_1074,internet veia nuevo coqueto
"la habitación que nos dieron tenía los enchufes rotos, el armario viejo y con la cerradura oxidada, había agujeros en las paredes, vamos",1_1074,habitacion dieron enchufes rotos armario viejo cerradura oxidada agujeros paredes vamos
nada que ver,1_1074,nada ver
Un desastre,1_1075,desastre
"Desastroso, vergonzoso",1_1075,desastroso vergonzoso
"estuve una noche y estaba todo fatal,el baño roto, sin agua caliente y encima llevan un mes intentando cobrarme gastos extra de la tarjeta",1_1075,noche fatalel bano roto sin agua caliente encima llevan mes intentando cobrarme gastos extra tarjeta
"no se lo recomiendo a nadie,unos autenticos",1_1075,no recomiendo nadieunos autenticos
Ladrones,1_1076,ladrones
No os aconsejo estos apartamento por que ahi k dar el numero de la tarjeta ami me han cobrado 105 euros sin avisar por que dicen que e quemado la colcha y estaba asi como tiene tu numero de tarjeta no puedes hacer nada son unos ladrones que se aprovechan de las circunstancias pero no va quedar ahi voy a ir a facua a ver si se puede denunciar no fiarse de apartamentos 16:9,1_1076,no aconsejo apartamento ahi k dar numero tarjeta ami cobrado 105 euros sin avisar dicen quemado colcha asi numero tarjeta no puedes hacer nada ladrones aprovechan circunstancias no va quedar ahi voy ir facua ver puede denunciar no fiarse apartamentos 169
mala experiencia,1_1077,mala experiencia
"hoy hace dos dias que estuve en dichos aprtamentos y les aseguro que no es como lo  pintan , la foto de la portada no tiene nada que ver como esta ahi, todo es visializacion optica y engaño, un barrio regular , barrio obrero,algo retirado de la playa y en la cocina faltaban utensilios y estaba incompleta en todo los sentidos , el sofa incomodisimo y ademas roto, no os aconsejo que vayais",1_1077,hoy hace dos dias dichos aprtamentos aseguro no pintan foto portada no nada ver ahi visializacion optica engano barrio regular barrio obreroalgo retirado playa cocina faltaban utensilios incompleta sofa incomodisimo ademas roto no aconsejo vayais
Chinches y sin vergüenza,1_1078,chinches sin verguenza
El apartamento estaba sucio e infestado de chinches,1_1078,apartamento sucio infestado chinches
"El personal del hotel (a quien nunca conocimos, pero solo interactuó por teléfono y por mensaje de texto) nos ofreció a regañadientes otra habitación que olía a excremento y tenía puntos eléctricos peligrosamente expuestos",1_1078,personal nunca conocimos solo interactuo telefono mensaje texto ofrecio reganadientes habitacion olia excremento puntos electricos peligrosamente expuestos
"¡Ni siquiera quisieron reembolsarnos la tarifa de alquiler, desvergonzada! ¡EVITAR! Foto abajo: las picaduras de chinches, la chinche, el cableado suelto",1_1078,siquiera quisieron reembolsarnos tarifa alquiler desvergonzada evitar foto abajo picaduras chinches chinche cableado suelto
Calidad-precio horrible!,1_1079,calidad precio horrible
"Personal maleducado y sin ganas de trabajar,habitaciones viejas,sucias,abandonadas",1_1079,personal maleducado sin ganas trabajarhabitaciones viejassuciasabandonadas
el precio 40€ por noche carisimo para lo que se ofrece solo se salva la ubicacion que esta al lado de la rambla a 5 min andando del centro,1_1079,precio 40 noche carisimo ofrece solo salva ubicacion lado rambla 5 min andando centro
Fail Total ¡¡!! Penoso y asqueroso,1_1080,fail total penoso asqueroso
Es un ''hostal'' si es que se le puede llamar así,1_1080,hostal puede llamar asi
Super caro,1_1080,super caro
el personal mal educado,1_1080,personal mal educado
borde,1_1080,borde
atendiendo de malas formas,1_1080,atendiendo malas formas
la habitación penosa,1_1080,habitacion penosa
al poner el aire se inundaba saliendo agua de una tubería del aire,1_1080,poner aire inundaba saliendo agua tuberia aire
y reclamando la incidencia,1_1080,reclamando incidencia
contestando el personal del hostal que es lo que había que ya vendría un técnico a arreglarlo,1_1080,contestando personal hostal vendria tecnico arreglarlo
de lo cual el técnico entra sin avisar a las 7 de la mañana con otra llave,1_1080,tecnico entra sin avisar 7 manana llave
4 dias de estancia en los cuales no han sido capsces de cambiar toallas,1_1080,4 dias estancia cuales no sido capsces cambiar toallas
limpiar la hanitacion y demas servicios minimos e higiene,1_1080,limpiar hanitacion demas servicios minimos higiene
"da verguenza, asco y sobre todo que te puedes pillar cualquier enfermedad en esas condiciones ",1_1080,da verguenza asco puedes pillar cualquier enfermedad condiciones
en fin,1_1080,fin
se duerme más a gusto y más barato en la calle!! O no otro sitio desde luego,1_1080,duerme gusto barato calle no sitio luego
no lo recomiendo ni a situación…,1_1080,no recomiendo situacion
Un asco,1_1081,asco
Tuvimos  la mala suerte de caer en este lugar x 1 dia mejor dicho x unas horas y pfff  no lo recomendaria a nadie la habitación  q nos toco hasta se inundo xq la ducha era un asco la cama de pena dura de cojo,1_1081,mala suerte caer lugar x 1 dia mejor dicho x unas horas pf no recomendaria nadie habitacion q toco inundo xq ducha asco cama pena dura cojo
la tv de pena y todo lo demás !!! Vamos  q el lugar sería  mas recomendado para otros servicios  nocturnos,1_1081,tv pena demas vamos q lugar recomendado servicios nocturnos
👎👎👎👎,1_1081,
"horible,precios altos",1_1082,horibleprecios altos
"he tenido que limpiar yo el suelo ,holor mal en habitacion y baño, tele antigua que no funcionaba,precios altos para la calidad de alojamiento,una pesadilla con precio alto",1_1082,limpiar suelo holor mal habitacion bano tele antigua no funcionabaprecios altos calidad alojamientouna pesadilla precio alto
el internet no funciona bien,1_1082,internet no funciona bien
Mala atención y predisposición del personal,1_1083,mala atencion predisposicion personal
Desde que llegamos no tuvieron la intención de darnos un buen servicio,1_1083,llegamos no intencion darnos buen servicio
Nos íbamos a quedar 2 noches pero a la primera nos fuimos,1_1083,ibamos quedar 2 noches primera
Los muebles viejos y anticuados,1_1083,muebles viejos anticuados
En la habitación hacía mucho calor y el ventilador era una verguenza,1_1083,habitacion hacia calor ventilador verguenza
Nefato!,1_1084,nefato
"Pedimos un arroz negro y una ensalada, el arroz negro, el peor arroz que he comido en toda mi vida, era todo tinta negra",1_1084,pedimos arroz negro ensalada arroz negro peor arroz comido toda vida tinta negra
no se veía ni el marisco,1_1084,no veia marisco
"Empezo a llover y las mesas se inundaban de agua, los platos aguados, las sillas empapadas",1_1084,empezo llover mesas inundaban agua platos aguados sillas empapadas
tenían goteras por todos los lados,1_1084,goteras lados
"Respecto a los camareros eran muy amables, pero estuvimos una hora y media pidiendo la cuenta a todos los trabajadores que pasaban y nadie venía con la cuenta",1_1084,respecto camareros amables hora media pidiendo cuenta trabajadores pasaban nadie venia cuenta
"Cuando por fin nos la trae el jefe, nos cobra mal",1_1084,fin trae jefe cobra mal
"El que yo creo que era el jefe, era bastante mal educado, y se tomaba todo con demasiada calma",1_1084,creo jefe bastante mal educado tomaba demasiada calma
"Nos han cobrado 50€ por eso que hemos ""comido""",1_1084,cobrado 50 comido
"demasiado caro, lo único positivo son las vistas, que es por lo que pagas",1_1084,demasiado caro unico positivo vistas pagas
lo demás lamentable! No volvería jamas!,1_1084,demas lamentable no volveria jamas
Pésima comida en el restaurante,1_1085,pesima comida restaurante
"Mala cocina,mala sopa de marisco, peor paella, mal servicio, tardaron muchísimo en atenderlos y servirnos,y fué tremendamente caro",1_1085,mala cocinamala sopa marisco peor paella mal servicio tardaron muchisimo atenderlos servirnosy tremendamente caro
"No volveré nunca, no se lo recomiendo a nadie",1_1085,no volvere nunca no recomiendo nadie
Se aprovechan de que hay pocos sitios donde comer,1_1085,aprovechan pocos sitios comer
Nada recomendable!,1_1086,nada recomendable
"El hotel no se cómo será, pero el restaurante es pésimo!! Para empezar el aspecto y atencion del dueño fue NEFASTA",1_1086,no restaurante pesimo empezar aspecto atencion dueno nefasta
Pedimos cazon en adobo (entre otras cosas) y el rebozado venía con moscas!!!!! fue asqueroso! la atencion por parte del personal horrible y encima la comida carisima,1_1086,pedimos cazon adobo cosas rebozado venia moscas asqueroso atencion parte personal horrible encima comida carisima
Antes muero de hambre que repetir alli,1_1086,muero hambre repetir alli
Quedarte con hambre a un precio elevadisimo,1_1087,quedarte hambre precio elevadisimo
"Empiezo haciendo spoiler, 24€ por persona sin apenas comer",1_1087,empiezo haciendo spoiler 24 persona sin apenas comer
"Comimos 11 amigos en este restaurante, tenia buena pinta y queríamos comer algo de pescado",1_1087,comimos 11 amigos restaurante buena pinta queriamos comer pescado
"Cuando nos sentamos vimos que los precios eran un poco elevados, pero el camarero nos dijo que comeríamos bien y que las raciones eran grandes",1_1087,sentamos vimos precios elevados camarero dijo comeriamos bien raciones grandes
"Pues bien, para nada es como nos explico, las raciones eran muy pequeñas, con precios que solían estar alrededor de 20€",1_1087,pues bien nada explico raciones pequenas precios solian alrededor 20
Las bebidas no bajaban de los 3€ sin ni unas simples aceitunas que las acompañaran,1_1087,bebidas no bajaban 3 sin unas simples aceitunas acompanaran
"Pagamos alrededor de 24€ por persona por 2 bebidas y 9 raciones para 11, teniendo que comprar algo de fruta en una tienda cercana porque todos teníamos muchísima hambre",1_1087,pagamos alrededor 24 persona 2 bebidas 9 raciones 11 comprar fruta tienda cercana muchisima hambre
Nada recomendable,1_1087,nada recomendable
Hay restaurantes con mejor calidad y mejores precios que en el restaurante Morales de este Hotel,1_1087,restaurantes mejor calidad mejores precios restaurante morales
Dueño nefasto,1_1088,dueno nefasto
"fuimos en agosto 8 personas a comer, nos invitó a irnos porque el tarugo del dueño no tenía ganas de currar, jamás habia ido y jamás volveré a este sitio, regentado por una peste de tío antipático y flojo",1_1088,agosto 8 personas comer invito irnos tarugo dueno no ganas currar jamas ido jamas volvere sitio regentado peste tio antipatico flojo
Adventure Velez,1_1089,adventure velez
Having recently returned from a holiday at Adventure Velez near a lovely town called Velez Rubio I feel I have to let people know this is one to give a MISS,1_1089,having recently returned from holiday at adventure velez near lovely town called velez rubio i feel i have to let people know this is one to give miss
"We spent between us including flights and car hire £1,520 for three people for 1 week and the atmosphere was unbearable",1_1089,we spent between us including flights and car hire 1520 for three people for 1 week and the atmosphere was unbearable
We had no television no phone no air conditioning with temperatures exceeding 35 degrees,1_1089,we had no television no phone no air conditioning with temperatures exceeding 35 degrees
The owners told us we had been given an upgrade because we were the only people there,1_1089,the owners told us we had been given an upgrade because we were the only people there
We never had a change of bedding and we had 1  towel change,1_1089,we never had change of bedding and we had 1 towel change
"There was zero customer service, the food was minimal and no choice of menu",1_1089,there was zero customer service the food was minimal and no choice of menu
The best meal we had was when some locals visited for a meal and they raised the standard,1_1089,the best meal we had was when some locals visited for meal and they raised the standard
So for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have a 3 course meal at a top Hotel for 15 euros we feel again this was over the top,1_1089,so for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have 3 course meal at top for 15 euros we feel again this was over the top
Exploring the area was eceptional having visited some beautiful part of Almeria this was down to my own knowledge of the area and locals advise,1_1089,exploring the area was eceptional having visited some beautiful part of almeria this was down to my own knowledge of the area and locals advise
…,1_1089,
Adventure Velez,1_1090,adventure velez
Having recently returned from a holiday at Adventure Velez near a lovely town called Velez Rubio I feel I have to let people know this is one to give a MISS,1_1090,having recently returned from holiday at adventure velez near lovely town called velez rubio i feel i have to let people know this is one to give miss
"We spent between us including flights and car hire £1,520 for three people for 1 week and the atmosphere was unbearable",1_1090,we spent between us including flights and car hire 1520 for three people for 1 week and the atmosphere was unbearable
We had no television no phone no air conditioning with temperatures exceeding 35 degrees,1_1090,we had no television no phone no air conditioning with temperatures exceeding 35 degrees
The owners told us we had been given an upgrade because we were the only people there,1_1090,the owners told us we had been given an upgrade because we were the only people there
We never had a change of bedding and we had 1  towel change,1_1090,we never had change of bedding and we had 1 towel change
"There was zero customer service, the food was minimal and no choice of menu",1_1090,there was zero customer service the food was minimal and no choice of menu
The best meal we had was when some locals visited for a meal and they raised the standard,1_1090,the best meal we had was when some locals visited for meal and they raised the standard
So for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have a 3 course meal at a top Hotel for 15 euros we feel again this was over the top,1_1090,so for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have 3 course meal at top for 15 euros we feel again this was over the top
Exploring the area was eceptional having visited some beautiful part of Almeria this was down to my own knowledge of the area and locals advise,1_1090,exploring the area was eceptional having visited some beautiful part of almeria this was down to my own knowledge of the area and locals advise
…,1_1090,
Adventure Velez,1_1091,adventure velez
Having recently returned from a holiday at Adventure Velez near a lovely town called Velez Rubio I feel I have to let people know this is one to give a MISS,1_1091,having recently returned from holiday at adventure velez near lovely town called velez rubio i feel i have to let people know this is one to give miss
"We spent between us including flights and car hire £1,520 for three people for 1 week and the atmosphere was unbearable",1_1091,we spent between us including flights and car hire 1520 for three people for 1 week and the atmosphere was unbearable
We had no television no phone no air conditioning with temperatures exceeding 35 degrees,1_1091,we had no television no phone no air conditioning with temperatures exceeding 35 degrees
The owners told us we had been given an upgrade because we were the only people there,1_1091,the owners told us we had been given an upgrade because we were the only people there
We never had a change of bedding and we had 1  towel change,1_1091,we never had change of bedding and we had 1 towel change
"There was zero customer service, the food was minimal and no choice of menu",1_1091,there was zero customer service the food was minimal and no choice of menu
The best meal we had was when some locals visited for a meal and they raised the standard,1_1091,the best meal we had was when some locals visited for meal and they raised the standard
So for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have a 3 course meal at a top Hotel for 15 euros we feel again this was over the top,1_1091,so for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have 3 course meal at top for 15 euros we feel again this was over the top
Exploring the area was eceptional having visited some beautiful part of Almeria this was down to my own knowledge of the area and locals advise,1_1091,exploring the area was eceptional having visited some beautiful part of almeria this was down to my own knowledge of the area and locals advise
…,1_1091,
Adventure Velez,1_1092,adventure velez
Having recently returned from a holiday at Adventure Velez near a lovely town called Velez Rubio I feel I have to let people know this is one to give a MISS,1_1092,having recently returned from holiday at adventure velez near lovely town called velez rubio i feel i have to let people know this is one to give miss
"We spent between us including flights and car hire £1,520 for three people for 1 week and the atmosphere was unbearable",1_1092,we spent between us including flights and car hire 1520 for three people for 1 week and the atmosphere was unbearable
We had no television no phone no air conditioning with temperatures exceeding 35 degrees,1_1092,we had no television no phone no air conditioning with temperatures exceeding 35 degrees
The owners told us we had been given an upgrade because we were the only people there,1_1092,the owners told us we had been given an upgrade because we were the only people there
We never had a change of bedding and we had 1  towel change,1_1092,we never had change of bedding and we had 1 towel change
"There was zero customer service, the food was minimal and no choice of menu",1_1092,there was zero customer service the food was minimal and no choice of menu
The best meal we had was when some locals visited for a meal and they raised the standard,1_1092,the best meal we had was when some locals visited for meal and they raised the standard
So for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have a 3 course meal at a top Hotel for 15 euros we feel again this was over the top,1_1092,so for the 18 euros we paid for an evening meal this was the only night it was worth it having been told by locals that we could have 3 course meal at top for 15 euros we feel again this was over the top
Exploring the area was eceptional having visited some beautiful part of Almeria this was down to my own knowledge of the area and locals advise,1_1092,exploring the area was eceptional having visited some beautiful part of almeria this was down to my own knowledge of the area and locals advise
…,1_1092,
Local mediocre,1_1093,local mediocre
Perfecta ubicación para un local de referencia en Almería,1_1093,perfecta ubicacion local referencia almeria
y no pasa de ser una mediocridad sin los servicios esperados,1_1093,no pasa ser mediocridad sin servicios esperados
La atención al cliente brilla por su ausencia,1_1093,atencion cliente brilla ausencia
Almería se merece una mejor imagen,1_1093,almeria merece mejor imagen
Buenos hoteles sin mucho agetreo,1_1094,buenos hoteles sin agetreo
